"","community","percent_of_housing_crowded","percent_households_below_poverty","percent_aged_16_unemployed","percent_aged_25_without_high_school_diploma","percent_aged_under_18_or_over_64","per_capita_income","hardship_index","latitude_x","longitude_x","count_vacant","community_area_number","property_type","affordable_units_no"
"333","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8900458351007,-87.7563852208296,18,25,"Multifamily",40
"334","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8774708005164,-87.7623378481137,18,25,"Multifamily",78
"335","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8774708005164,-87.7623378481137,18,25,"Multifamily",12
"336","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8774708005164,-87.7623378481137,18,25,"Senior HUD 202",60
"337","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8774708005164,-87.7623378481137,18,25,"Senior HUD 202",60
"338","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8774708005164,-87.7623378481137,18,25,"Supportive Housing",57
"339","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8774708005164,-87.7623378481137,18,25,"Multifamily",161
"340","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8774708005164,-87.7623378481137,18,25,"Senior",84
"341","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8774708005164,-87.7623378481137,18,25,"Senior",60
"342","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8774708005164,-87.7623378481137,18,25,"Supportive/Teenage Moms",40
"343","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8774708005164,-87.7623378481137,18,25,"Supportive Housing",39
"344","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8774708005164,-87.7623378481137,18,25,"Multifamily",12
"345","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8774708005164,-87.7623378481137,18,22,"Multifamily",30
"346","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8774708005164,-87.7623378481137,18,25,"Multifamily",40
"347","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8823531779083,-87.768197434401,18,25,"Multifamily",78
"348","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8823531779083,-87.768197434401,18,25,"Multifamily",12
"349","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8823531779083,-87.768197434401,18,25,"Senior HUD 202",60
"350","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8823531779083,-87.768197434401,18,25,"Senior HUD 202",60
"351","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8823531779083,-87.768197434401,18,25,"Supportive Housing",57
"352","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8823531779083,-87.768197434401,18,25,"Multifamily",161
"353","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8823531779083,-87.768197434401,18,25,"Senior",84
"354","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8823531779083,-87.768197434401,18,25,"Senior",60
"355","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8823531779083,-87.768197434401,18,25,"Supportive/Teenage Moms",40
"356","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8823531779083,-87.768197434401,18,25,"Supportive Housing",39
"357","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8823531779083,-87.768197434401,18,25,"Multifamily",12
"358","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8823531779083,-87.768197434401,18,22,"Multifamily",30
"359","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8823531779083,-87.768197434401,18,25,"Multifamily",40
"360","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8780915310427,-87.7411067086091,18,25,"Multifamily",78
"361","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8780915310427,-87.7411067086091,18,25,"Multifamily",12
"362","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8780915310427,-87.7411067086091,18,25,"Senior HUD 202",60
"363","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8780915310427,-87.7411067086091,18,25,"Senior HUD 202",60
"364","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8780915310427,-87.7411067086091,18,25,"Supportive Housing",57
"365","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8780915310427,-87.7411067086091,18,25,"Multifamily",161
"366","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8780915310427,-87.7411067086091,18,25,"Senior",84
"367","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8780915310427,-87.7411067086091,18,25,"Senior",60
"368","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8780915310427,-87.7411067086091,18,25,"Supportive/Teenage Moms",40
"369","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8780915310427,-87.7411067086091,18,25,"Supportive Housing",39
"370","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8780915310427,-87.7411067086091,18,25,"Multifamily",12
"371","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8780915310427,-87.7411067086091,18,22,"Multifamily",30
"372","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8780915310427,-87.7411067086091,18,25,"Multifamily",40
"373","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9123539079402,-87.7474866000623,18,25,"Multifamily",78
"374","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9123539079402,-87.7474866000623,18,25,"Multifamily",12
"375","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9123539079402,-87.7474866000623,18,25,"Senior HUD 202",60
"376","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9123539079402,-87.7474866000623,18,25,"Senior HUD 202",60
"377","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9123539079402,-87.7474866000623,18,25,"Supportive Housing",57
"378","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9123539079402,-87.7474866000623,18,25,"Multifamily",161
"379","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9123539079402,-87.7474866000623,18,25,"Senior",84
"380","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9123539079402,-87.7474866000623,18,25,"Senior",60
"381","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9123539079402,-87.7474866000623,18,25,"Supportive/Teenage Moms",40
"382","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9123539079402,-87.7474866000623,18,25,"Supportive Housing",39
"383","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9123539079402,-87.7474866000623,18,25,"Multifamily",12
"384","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9123539079402,-87.7474866000623,18,22,"Multifamily",30
"385","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9123539079402,-87.7474866000623,18,25,"Multifamily",40
"386","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.895933216361,-87.7606757604501,18,25,"Multifamily",78
"387","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.895933216361,-87.7606757604501,18,25,"Multifamily",12
"388","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.895933216361,-87.7606757604501,18,25,"Senior HUD 202",60
"389","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.895933216361,-87.7606757604501,18,25,"Senior HUD 202",60
"390","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.895933216361,-87.7606757604501,18,25,"Supportive Housing",57
"391","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.895933216361,-87.7606757604501,18,25,"Multifamily",161
"392","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.895933216361,-87.7606757604501,18,25,"Senior",84
"393","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.895933216361,-87.7606757604501,18,25,"Senior",60
"394","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.895933216361,-87.7606757604501,18,25,"Supportive/Teenage Moms",40
"395","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.895933216361,-87.7606757604501,18,25,"Supportive Housing",39
"396","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.895933216361,-87.7606757604501,18,25,"Multifamily",12
"397","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.895933216361,-87.7606757604501,18,22,"Multifamily",30
"398","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.895933216361,-87.7606757604501,18,25,"Multifamily",40
"399","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8831856473322,-87.7404560286707,18,25,"Multifamily",78
"400","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8831856473322,-87.7404560286707,18,25,"Multifamily",12
"401","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8831856473322,-87.7404560286707,18,25,"Senior HUD 202",60
"402","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8831856473322,-87.7404560286707,18,25,"Senior HUD 202",60
"403","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8831856473322,-87.7404560286707,18,25,"Supportive Housing",57
"404","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8831856473322,-87.7404560286707,18,25,"Multifamily",161
"405","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8831856473322,-87.7404560286707,18,25,"Senior",84
"406","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8831856473322,-87.7404560286707,18,25,"Senior",60
"407","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8831856473322,-87.7404560286707,18,25,"Supportive/Teenage Moms",40
"408","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8831856473322,-87.7404560286707,18,25,"Supportive Housing",39
"409","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8831856473322,-87.7404560286707,18,25,"Multifamily",12
"410","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8831856473322,-87.7404560286707,18,22,"Multifamily",30
"411","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8831856473322,-87.7404560286707,18,25,"Multifamily",40
"412","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8780915310427,-87.7411067086091,18,25,"Multifamily",78
"413","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8780915310427,-87.7411067086091,18,25,"Multifamily",12
"414","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8780915310427,-87.7411067086091,18,25,"Senior HUD 202",60
"415","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8780915310427,-87.7411067086091,18,25,"Senior HUD 202",60
"416","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8780915310427,-87.7411067086091,18,25,"Supportive Housing",57
"417","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8780915310427,-87.7411067086091,18,25,"Multifamily",161
"418","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8780915310427,-87.7411067086091,18,25,"Senior",84
"419","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8780915310427,-87.7411067086091,18,25,"Senior",60
"420","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8780915310427,-87.7411067086091,18,25,"Supportive/Teenage Moms",40
"421","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8780915310427,-87.7411067086091,18,25,"Supportive Housing",39
"422","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8780915310427,-87.7411067086091,18,25,"Multifamily",12
"423","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8780915310427,-87.7411067086091,18,22,"Multifamily",30
"424","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8780915310427,-87.7411067086091,18,25,"Multifamily",40
"425","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8913464936879,-87.7494162419077,18,25,"Multifamily",78
"426","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8913464936879,-87.7494162419077,18,25,"Multifamily",12
"427","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8913464936879,-87.7494162419077,18,25,"Senior HUD 202",60
"428","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8913464936879,-87.7494162419077,18,25,"Senior HUD 202",60
"429","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8913464936879,-87.7494162419077,18,25,"Supportive Housing",57
"430","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8913464936879,-87.7494162419077,18,25,"Multifamily",161
"431","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8913464936879,-87.7494162419077,18,25,"Senior",84
"432","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8913464936879,-87.7494162419077,18,25,"Senior",60
"433","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8913464936879,-87.7494162419077,18,25,"Supportive/Teenage Moms",40
"434","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8913464936879,-87.7494162419077,18,25,"Supportive Housing",39
"435","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8913464936879,-87.7494162419077,18,25,"Multifamily",12
"436","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8913464936879,-87.7494162419077,18,22,"Multifamily",30
"437","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8913464936879,-87.7494162419077,18,25,"Multifamily",40
"438","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8994192197651,-87.7647443387436,18,25,"Multifamily",78
"439","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8994192197651,-87.7647443387436,18,25,"Multifamily",12
"440","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8994192197651,-87.7647443387436,18,25,"Senior HUD 202",60
"441","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8994192197651,-87.7647443387436,18,25,"Senior HUD 202",60
"442","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8994192197651,-87.7647443387436,18,25,"Supportive Housing",57
"443","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8994192197651,-87.7647443387436,18,25,"Multifamily",161
"444","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8994192197651,-87.7647443387436,18,25,"Senior",84
"445","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8994192197651,-87.7647443387436,18,25,"Senior",60
"446","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8994192197651,-87.7647443387436,18,25,"Supportive/Teenage Moms",40
"447","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8994192197651,-87.7647443387436,18,25,"Supportive Housing",39
"448","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8994192197651,-87.7647443387436,18,25,"Multifamily",12
"449","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8994192197651,-87.7647443387436,18,22,"Multifamily",30
"450","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8994192197651,-87.7647443387436,18,25,"Multifamily",40
"451","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8990008564593,-87.7544735435011,18,25,"Multifamily",78
"452","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8990008564593,-87.7544735435011,18,25,"Multifamily",12
"453","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8990008564593,-87.7544735435011,18,25,"Senior HUD 202",60
"454","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8990008564593,-87.7544735435011,18,25,"Senior HUD 202",60
"455","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8990008564593,-87.7544735435011,18,25,"Supportive Housing",57
"456","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8990008564593,-87.7544735435011,18,25,"Multifamily",161
"457","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8990008564593,-87.7544735435011,18,25,"Senior",84
"458","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8990008564593,-87.7544735435011,18,25,"Senior",60
"459","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8990008564593,-87.7544735435011,18,25,"Supportive/Teenage Moms",40
"460","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8990008564593,-87.7544735435011,18,25,"Supportive Housing",39
"461","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8990008564593,-87.7544735435011,18,25,"Multifamily",12
"462","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8990008564593,-87.7544735435011,18,22,"Multifamily",30
"463","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8990008564593,-87.7544735435011,18,25,"Multifamily",40
"464","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8965908001738,-87.7710818072938,18,25,"Multifamily",78
"465","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8965908001738,-87.7710818072938,18,25,"Multifamily",12
"466","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8965908001738,-87.7710818072938,18,25,"Senior HUD 202",60
"467","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8965908001738,-87.7710818072938,18,25,"Senior HUD 202",60
"468","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8965908001738,-87.7710818072938,18,25,"Supportive Housing",57
"469","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8965908001738,-87.7710818072938,18,25,"Multifamily",161
"470","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8965908001738,-87.7710818072938,18,25,"Senior",84
"471","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8965908001738,-87.7710818072938,18,25,"Senior",60
"472","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8965908001738,-87.7710818072938,18,25,"Supportive/Teenage Moms",40
"473","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8965908001738,-87.7710818072938,18,25,"Supportive Housing",39
"474","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8965908001738,-87.7710818072938,18,25,"Multifamily",12
"475","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8965908001738,-87.7710818072938,18,22,"Multifamily",30
"476","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8965908001738,-87.7710818072938,18,25,"Multifamily",40
"477","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9077159598996,-87.7534498400477,18,25,"Multifamily",78
"478","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9077159598996,-87.7534498400477,18,25,"Multifamily",12
"479","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9077159598996,-87.7534498400477,18,25,"Senior HUD 202",60
"480","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9077159598996,-87.7534498400477,18,25,"Senior HUD 202",60
"481","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9077159598996,-87.7534498400477,18,25,"Supportive Housing",57
"482","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9077159598996,-87.7534498400477,18,25,"Multifamily",161
"483","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9077159598996,-87.7534498400477,18,25,"Senior",84
"484","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9077159598996,-87.7534498400477,18,25,"Senior",60
"485","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9077159598996,-87.7534498400477,18,25,"Supportive/Teenage Moms",40
"486","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9077159598996,-87.7534498400477,18,25,"Supportive Housing",39
"487","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9077159598996,-87.7534498400477,18,25,"Multifamily",12
"488","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9077159598996,-87.7534498400477,18,22,"Multifamily",30
"489","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9077159598996,-87.7534498400477,18,25,"Multifamily",40
"490","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8844818640611,-87.7429657583397,18,25,"Multifamily",78
"491","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8844818640611,-87.7429657583397,18,25,"Multifamily",12
"492","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8844818640611,-87.7429657583397,18,25,"Senior HUD 202",60
"493","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8844818640611,-87.7429657583397,18,25,"Senior HUD 202",60
"494","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8844818640611,-87.7429657583397,18,25,"Supportive Housing",57
"495","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8844818640611,-87.7429657583397,18,25,"Multifamily",161
"496","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8844818640611,-87.7429657583397,18,25,"Senior",84
"497","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8844818640611,-87.7429657583397,18,25,"Senior",60
"498","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8844818640611,-87.7429657583397,18,25,"Supportive/Teenage Moms",40
"499","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8844818640611,-87.7429657583397,18,25,"Supportive Housing",39
"500","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8844818640611,-87.7429657583397,18,25,"Multifamily",12
"501","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8844818640611,-87.7429657583397,18,22,"Multifamily",30
"502","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8844818640611,-87.7429657583397,18,25,"Multifamily",40
"503","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8922460776613,-87.7483118776086,18,25,"Multifamily",78
"504","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8922460776613,-87.7483118776086,18,25,"Multifamily",12
"505","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8922460776613,-87.7483118776086,18,25,"Senior HUD 202",60
"506","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8922460776613,-87.7483118776086,18,25,"Senior HUD 202",60
"507","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8922460776613,-87.7483118776086,18,25,"Supportive Housing",57
"508","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8922460776613,-87.7483118776086,18,25,"Multifamily",161
"509","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8922460776613,-87.7483118776086,18,25,"Senior",84
"510","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8922460776613,-87.7483118776086,18,25,"Senior",60
"511","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8922460776613,-87.7483118776086,18,25,"Supportive/Teenage Moms",40
"512","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8922460776613,-87.7483118776086,18,25,"Supportive Housing",39
"513","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8922460776613,-87.7483118776086,18,25,"Multifamily",12
"514","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8922460776613,-87.7483118776086,18,22,"Multifamily",30
"515","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8922460776613,-87.7483118776086,18,25,"Multifamily",40
"516","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9104887220875,-87.7502319685561,18,25,"Multifamily",78
"517","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9104887220875,-87.7502319685561,18,25,"Multifamily",12
"518","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9104887220875,-87.7502319685561,18,25,"Senior HUD 202",60
"519","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9104887220875,-87.7502319685561,18,25,"Senior HUD 202",60
"520","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9104887220875,-87.7502319685561,18,25,"Supportive Housing",57
"521","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9104887220875,-87.7502319685561,18,25,"Multifamily",161
"522","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9104887220875,-87.7502319685561,18,25,"Senior",84
"523","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9104887220875,-87.7502319685561,18,25,"Senior",60
"524","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9104887220875,-87.7502319685561,18,25,"Supportive/Teenage Moms",40
"525","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9104887220875,-87.7502319685561,18,25,"Supportive Housing",39
"526","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9104887220875,-87.7502319685561,18,25,"Multifamily",12
"527","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9104887220875,-87.7502319685561,18,22,"Multifamily",30
"528","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.9104887220875,-87.7502319685561,18,25,"Multifamily",40
"529","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8990381819972,-87.7544743083616,18,25,"Multifamily",78
"530","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8990381819972,-87.7544743083616,18,25,"Multifamily",12
"531","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8990381819972,-87.7544743083616,18,25,"Senior HUD 202",60
"532","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8990381819972,-87.7544743083616,18,25,"Senior HUD 202",60
"533","Austin",6.3,28.6,22.6,24.4,37.9,15957,73,41.8990381819972,-87.7544743083616,18,25,"Supportive Housing",57
